Original_Entry_ID,pXC50,SMILES
CHEMBL509373,5.4,C=1C=C2C(=CC1)CC(CN)(C2OC3=CC=CC=C3C)O
CHEMBL401677,7.19,[C@]1(C(=O)N(CC)C=C)([C@H](CN)C1)C=2C=C3C(=CC2)OCCO3
CHEMBL2047571,6.58,C(CCN1CCC(=CC1)CC=2C=CC=CC2)(O)C=3C=C4C=CC(=C(C4=CC3)Cl)OC
CHEMBL448897,6.36,C=1C=CC(N([C@@H](C2=CC=CC(=C2)F)[C@@H](CN)O)C)=CC1
CHEMBL208533,9.32,C1(CN(CC(C)C)C2CCNCC2)=CC=CC(C(F)(F)F)=C1Cl
45278725,7.0315199999999995,ClC=1C=C(N2CCN(CC2)CCCNC(=O)C3=C(N(C(=C3)C4=CC=CC=C4)CCC)C)C=CC1
CHEMBL258291,5.55,C=1C(=C(CCC)C=CC1)OC2=CC(=NC=C2CN(C)C)C
44408749,8.1549,ClC=1C=C([C@@H]2CC[C@H](NC)C3=C2C=C(S(O)=C)C=C3)C=CC1Cl
CHEMBL382241,8.15,C1=C(C=C2C(C3=CC=C(C(=C3)Cl)Cl)CCC(NC)C2=C1)S(=C)O
46229686,6.35164,FCCCOC1=CC(OC=2C(N)=CC(=CC2)C)=C(CN(C)C)C=C1
CHEMBL443090,8.4,C1=C(C=C2C(C(=C(CCN3CCNCC3)C=C2)C)=C1)F
CHEMBL245687,6.4,C1=CC=CC(CN(C2CCOCC2)[C@H]3CCNC3)=C1C4=CC=CC=C4
44441083,8.30103,S1C=C([C@@H]2CN3[C@H](CCC3)C4=C2C=CC(OCCCN5CCOCC5)=C4)C=C1
66572397,6.47237,ClC=1C=C(C(O)CCN2CCC(O)(CC2)CC3=CC=CC=C3)C=CC1Cl
44562817,7.85387,O([C@@H]1[C@@](O)(CC=2C1=CC=CC2)CNC)C=3C(=CC(O)=CC3)C
CHEMBL1812741,5.59,C1[C@H]2N([C@H](C[C@H](C3=CC=C(C=C3)C)[C@@H]2C4=CC(=NO4)CC)C1)C
CHEMBL1083428,5.05,C1=CC=C2N(C=3C(=CC=CC3F)F)S(=O)(=O)N(CC[C@H](CNC)O)C2=C1
CHEMBL1083429,5.01,C1=CC=C2N(C=3C(=CC=CC3F)F)S(=O)(=O)N(CC[C@@H](CNC)O)C2=C1
CHEMBL449047,7.74,[C@H]1([C@H]2CC[C@@H](C[C@@H]1C3=CC=C(C=C3)Cl)N2C)C#C
50993865,6.970619999999999,ClC=1C=C([C@H]2C[C@@H](NC)CC=3C2=CC=CC3)C=CC1Cl
CHEMBL1642896,8.1,[C@H]1(C2=CC=C(C(=C2)Cl)Cl)C=3C=CC=CC3C[C@H](C1)NC
53320778,6.90309,ClC=1C=C([C@H]2C[C@H](NC)CC=3C2=CC=CC3)C=CC1Cl
53322084,8.22185,ClC=1C=C([C@@H]2C[C@@H](NC)CC=3C2=CC=CC3)C=CC1Cl
CHEMBL3216505,7.41,N1(CCN(CC1)C=2C(=C(C=CC2)Cl)C)CC(CNC(C=3N=C(N(C3C)C4CCCC4)C)=O)O
71562374,8.40012,ClC=1C(O[C@@H]([C@@H]2CCNC2)C3=CC=CC=C3)=CC=CC1
71562373,6.900010000000001,ClC=1C(O[C@H]([C@H]2CCNC2)C3=CC=CC=C3)=CC=CC1
CHEMBL3217173,7.67,N1(CCN(CC1)C=2C(=C(C=CC2)C)C)CCCNC(C=3N=C(N(C3C)C4=CC=C(C=C4)F)C)=O
CHEMBL504479,7.68,C1=CC(=C(C=C1)OCC(CNC(CC2=CC=C(C=C2)OC)(C)C)O)C#N
CHEMBL1813308,5.91,C1CC[C@@H]2[C@@](CN(C)C2)(C1)C3=CC(=C(C=C3)F)F
CHEMBL492815,7.35,C=1C=C(CN(C)C)C(=CC1)CC2=CC=C(C=C2)OC(F)(F)F
CHEMBL575714,6.11,C=1C(N2CCNCC2)=C(COC3=CC=CC(=C3F)F)C=CC1
CHEMBL577612,6.13,C=1C(=CC=C([C@H](N2C3=C(C=C2)C=CC=C3)[C@@H](CNC)O)C1)Cl
CHEMBL1215761,6.41,C1(C=2C(=CC(C3=CC(N)=CC=C3)=CC2)CO1)(C4=CC=C(F)C=C4)CCCN(C)C
CHEMBL467512,7.77,C=1C=CC(N([C@H]([C@@H](CNC)O)C2=CC=CC=C2)C)=CC1OC
44434147,8.60206,S1CCN(CC1)CCC#CC2=CC(=C(OC3=CC=C(SC)C=C3)C=C2)CNC
15983703,6.44129,FC1=CC=C(C2CN(CC=3C2=CN=C(OCCCN4CCCCC4)C3)C)C=C1
44592332,9.40012,O1C2=C(CCCN3CCN(CC3)C4=C5C(N=C(C=C5)C)=CC=C4)C=CC=C2N(C(=O)C1)C
CHEMBL2430683,4.55,C=1C=CC=C(C2CNC(=O)C2C3=CC=C(C=C3)Cl)C1Cl
CHEMBL1258427,5.57,C1=CC2=CNC(=C2C(=C1OCCCCN3CCN(CC3)C4=CC=CC=5C4=CC=C(C5)F)F)O
11566487,6.20066,ClC=1C=C(C(=O)C(CN2CCCC2)CCC)C=CC1Cl
CHEMBL395931,8.4,N(CC1CC1)([C@@H]2CCNC2)CC3=C(C(=CC=C3)Cl)Cl
44441334,8.22185,ClC1=C(CN(CC2CC2)[C@H]3CCNC3)C=CC=C1Cl
10765459,6.2815,FC1=CC=C(C(OCCNCCNC(=O)CCC2=CC=CC=C2)C3=CC=C(F)C=C3)C=C1
71541687,8.080919999999999,FC=1C=C(C2(CCN(CC2)C)COCC=3N=C(C4CC4)C=C(C3)C(F)(F)F)C=CC1
CHEMBL2029052,2.84,[C@@H]1(O[C@@H](OC=2C=C3C=CC=C(C3=CC2)O[C@H](C=4SC=CC4)CCNC)[C@@H]([C@H]([C@@H]1O)O)O)C(O)=O
CHEMBL318604,7.03,C1(=CNC=2C1=CC=CC2)C3=CCN(CC3)CCOC=4C=5C(=NC=CC5)C=CC4
CHEMBL2314216,9.0,C=1C=CC=C(C1N)SC2=CC=C(C=C2CN(C)C)I
44404239,6.89279,ClC1=CC=2CC(CCCNC)(CC)C(=O)N(C2C=C1)C3=CC=C(C=C3)C
44408858,8.1549,ClC=1C=C([C@@H]2CC[C@H](NC)C3=C2C=C(C=C3)C(=O)N(C)C)C=CC1Cl
CHEMBL409877,7.96,C1=CC(OC2=CC(=C(C=C2)SC)C)=C(C=C1C(N3CCN(C4CC4)CC3)=O)CNC
CHEMBL1241913,7.54,C1=C(C=2C=CC(C)=NC2C=C1)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C(CO5)=C(N=C6)C(N)=O
CHEMBL513367,7.8,C1=CC=C2C(=C1)C=C(S(N([C@H]3CCNC3)CCCC)(=O)=O)C=C2
CHEMBL40396,6.59,N(C1=CC=C(C=C1)OC)(CC2=CC=CC=C2)CCN3CCN(CC3)CCCC4=CC=CC=C4
CHEMBL249951,8.07,C1(C2C(CN(C)C)C2)=CC=3C(C=C1)=CC=CC3
14973216,7.72125,N1(CCC(C=2C=3C(NC2)=CC=C(C3)C#N)=CC1)C
CHEMBL137020,6.61,C=1(SC=2C=CC=CC2C1)CN3CCC(CC3)CCOC(C4=CC=C(C=C4)F)C=5C=CC(=CC5)F
CHEMBL452928,6.65,C=1(C(=C(C(CCC2OC(CC2)CN)=C(C1F)F)F)F)F
44435200,5.42022,S1C=2C(N(C=3C1=CC=CC3)C(=O)CCCC4=CC=CC=C4)=CC=CC2
CHEMBL2047575,5.45,C(CCN1CCC(=CC1)CC=2C=CC=CC2)(O)C=3C=C4CCOC4=CC3
CHEMBL107077,8.72,S(C1=C(C=C(C=C1)OC)N)C=2C(CN(C)C)=CC=CC2
60165541,6.1512,S1C(=NC=2C1=CC=CC2)C(=O)CCCN3CCC(CC3)C4=CC=CC=C4
CHEMBL487873,7.05,C1(=CC=C(C)C=C1)CC=2C=C(ON2)[C@@H]3C4N(C(C[C@@H]3C5=CC=C(C=C5)C)CC4)C
CHEMBL1083425,8.05,C=1(C=CC(C(N2CCNCC2)CC=3C=CC=CC3OC(F)F)=CC1)F
45278968,6.45346,O=C(NCCCN1CCN(CC1)C=2C(=C(C=CC2)C)C)C3=C(N(CC4CCCCC4)C(=C3)C5=CC=CC=C5)C
CHEMBL1224400,9.0,C1(CNCC1)(C(C=2C=CC(=C(C2)Cl)Cl)=O)CCC(C)(C)C
CHEMBL633,5.91,C1(=C(OC=2C1=CC=CC2)CCCC)C(C3=CC(I)=C(C(=C3)I)OCCN(CC)CC)=O
CHEMBL219540,5.11,C(C1CCCCN1)(C2=CC=CC=C2)C(C)=O
CHEMBL1214489,5.94,C1(=C(N(CCC)C(=C1)C2=CC=C(C=C2)Cl)C)C(=O)NCCCN3CCN(CC3)C=4C(=C(Cl)C=CC4)Cl
CHEMBL258451,7.27,[C@]1([C@@H](C1)CN)(C2=CC=C3C(=C2)OCCO3)C(N(CC#C)CC(=C)F)=O
CHEMBL2333643,8.37,C1CN(CCC1(C2=CC=C(C=C2)F)COCC=3N=C(C=C(C3)C(F)(F)F)Cl)C
CHEMBL258140,6.96,C1CCC[C@@H]([C@@]1(OCCCC)C=2C=CC=C(OC)C2)CN(C)C
CHEMBL272063,5.85,C1CCC[C@@H]([C@@]1(OCC)C2=CC=CC(O)=C2)CN(C)C
CHEMBL1201237,5.58,C12=C(C(OC[C@H](CNC(C)(C)C)O)=CC=C1)CCCC2=O
23378746,8.30103,S(C1=CC=C(OC2=C(CN(C)C)C=C(C=C2)C)C=C1)C
CHEMBL1173341,7.1,C=1(Cl)C(=CC(=CC1)[C@]23CNCC[C@H]2C3)Cl
CHEMBL1087923,5.5,O=S1(N(CCNC)CC=2C(=CC=CC2)N1C3=C(C=CC=C3)F)=O
16748382,5.764469999999999,S1C(=NC=C1C2=CC=C(F)C=C2)[C@@H]3[C@@H]4N([C@H](C[C@@H]3C5=CC=C(C=C5)C)CC4)C
CHEMBL141681,8.62,C=1(OC(C=2C=CC=CC2)CCNC)C=3C(=CC=CC3)C=CC1
CHEMBL246127,8.33,C=1C=C2C(CN(C)CC2=CC1OCCCN3CCC(CC3)F)C=4C=CC(OCC)=CC4
CHEMBL1080788,7.41,C=1(C=CC=C(C1Cl)Cl)C(=O)N(CC(F)(F)F)[C@@H]2CNCC2
CHEMBL484947,7.49,C=1C(C(NCCC)=O)=C2CC(COC2=C(C1)F)N(CCCC3=CNC4=C3C=C(C=C4)F)C5CCC5
CHEMBL219334,5.41,C(C1=CC=C(C=C1)Cl)(C(CC)CC)C2NCCCC2
CHEMBL2112915,7.19,C1(C(O[C@@H](CF)C)=O)C(C=2C=CC(=CC2)Cl)CC3CCC1N3C
CHEMBL2112916,7.07,C1(C(O[C@H](CF)C)=O)C(C=2C=CC(=CC2)Cl)CC3CCC1N3C
CHEMBL526849,5.48,C=1C=C(CCN(CCN2CCCCC2)CC)C=CC1OC(F)(F)F
CHEMBL560536,8.2,C=1(C=CC=2NC=CC2C1)N(CC3=CC=CC=C3)C4CNCCC4
CHEMBL303494,7.26,C1(C2N(C)C(CC1C3=CC(C=4OC=CC4)=CC=C3)CC2)C(=O)OC
CHEMBL318138,8.23,[C@H]1(C2N(C)C(CC1C3=CC=4C=CC=CC4C=C3)CC2)C(=O)OC
CHEMBL87567,8.66,C1(C2N(C)C(CC1C=3C=C4C=CC=CC4=CC3)CC2)C(=O)OC
CHEMBL396540,8.28,C=1(C=C2C(C3=CCC(CC3)N(C)C)=CNC2=CC1)Br
CHEMBL1813479,5.96,C1[C@@H]2[C@](CC1)(CN(C2)C)C3=CC(=C(C=C3)F)F
CHEMBL1214546,6.88,C1(=C(N(CCC)C(=C1)C=2C=NC=CC2)C)C(=O)NCCCN3CCN(CC3)C=4C(=C(Cl)C=CC4)Cl
CHEMBL467324,6.78,C=1C=CC(N([C@H]([C@@H](CNC)O)C2=CC=C(C=C2)Cl)C)=CC1
152215,6.16115,N1(CCC(C=2C=3C(NC2)=CC=CC3)=CC1)C
CHEMBL514515,5.76,C12(C=3C=CC=CC3N(C1=O)[C@@H](CCNC)C4=CC=CC=C4)CCCCC2
CHEMBL411677,6.84,[C@@]1([C@@H](C1)CN)(C(N(CC#C)CC#C)=O)C2=CC=C3C(=C2)CCO3
45268898,8.52288,O(C(C1CCNCC1)C2=CC=CN=C2)C=3C(=C(C=CC3)C)C
CHEMBL383422,7.99,C1=C(C(=CC=C1C)NC2=C(C=CC=C2)CN(C)C)N
CHEMBL558651,6.8,C=1C=CC=C(C(N(CC(C)C)[C@@H]2CNCC2)=O)C1OC3=CC=CC=C3
CHEMBL1643896,6.0,C1=C(C=CC(=C1)I)[C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)N4CCCC4)N3C
CHEMBL486042,7.07,C1(=CC=C(Cl)C=C1)CC=2C=C(ON2)[C@@H]3C4N(C(C[C@@H]3C5=CC=C(C=C5)C)CC4)C
72793681,5.522880000000001,FC1=CC=C(C2(OCC3=C2C=CC(=C3)C#N)CCCN(CC=4C=5C(NC4)=CC=CC5)C)C=C1
CHEMBL153062,5.75,C=1(C=CC(=CC1)CCCCCCCCC)O
CHEMBL418971,4.97,OC1=CC=C(C=C1)C(C=2C=CC(=CC2)O)(C)C
CHEMBL216015,7.01,C12N3C(CC1)CC(C4=CC=C(C=C4)C)C2C(=C3)CC(OC)=O
CHEMBL566000,5.01,C1=CC(=CC=C1Cl)C(C(NC(C)(C)C)C)=O
CHEMBL337791,8.66,C=1(OC(C2=CC(OC)=CC=C2)CCNC)C=3C(=CC=CC3)C=CC1
44444521,6.92082,N(CC1C(C1)C=2C=3C(C=CC2)=CC=CC3)(CC)CC
44416104,8.24949,BrC1=CC=C(C2C=3C4N(C(C2)CC4)CC3CC(OC)=O)C=C1
CHEMBL1214176,6.79,C1(=C(N(CCC)C(=C1)C2=CC=CC=C2)C)C(N(CCCN3CCN(CC3)C=4C(=C(C=CC4)C)C)C)=O
45278647,8.1549,ClC1=C(N2CCN(CC2)CCCNC(=O)C3=C(N(C(=C3)C4=CC=CN=C4)C)C)C=CC=C1Cl
CHEMBL258292,6.09,C=1C(=C(CCC)C=CC1)OC2=CC(=NC=C2CNC)C
CHEMBL3216302,7.89,N1(CCN(CC1)C=2C=CC=C(C2Cl)Cl)CCCNC(=O)C=3N=C(N(C3C)C4=CC=CC=C4)CCC
9872676,5.84466,O(C1=CC=2C(CCC2C=C1C)(C)C)C=3OC(=CC3)C(=O)NC=4C(OC)=NC(NCCCN5CCOCC5)=NC4OC
CHEMBL1080727,7.59,C=1C=C(C=CC1)C2=CC(=C(N2CC)C)C(NCCCN3CCN(CC3)C4=CC(=CC=C4)Cl)=O
44455619,7.85387,ClC1=CC(=C(OC2=C(CNC)C=C(C=C2)C(=O)NC)C=C1)C
CHEMBL219653,5.68,C(C1=CC=C(C=C1)Cl)(CC2CCCC2)C3NCCCC3
CHEMBL1077962,2.67,C(C=1C=CC(=CC1)S(C)(=O)=O)C(C)N
CHEMBL2326690,6.62,C1C(CNCC=C1)C=2OC3=C(C2)C=CC=C3
CHEMBL270642,5.0,C1CCC[C@@H]([C@@]1(OC)C2=CC=CC(O)=C2)CN(C)C
71562719,8.40012,ClC1=C(O[C@@H]([C@@H]2CCNC2)C3=CC=CC=C3)C(Cl)=C(F)C=C1F
44625568,8.10018,ClC1=C(O[C@H]([C@H]2CCNC2)C3=CC=CC=C3)C(Cl)=C(F)C=C1F
CHEMBL2430680,7.07,C1(C(CNC1=O)C2=CC=C(C(=C2)Cl)Cl)C3=CC=C(C=C3)Cl
44456465,6.00349,ClC=1C=C([C@@H]2[C@@H](C3SC(C2)CC3)COC(=O)CCC(OC[C@@H]4C5OC(C[C@@H]4C6=CC(Cl)=C(Cl)C=C6)CC5)=O)C=CC1Cl
16067840,6.48149,FC=1C=2N([C@H](CCNC)C3=CC(F)=CC(F)=C3)C(=O)C(C2C=CC1)(C)C
44578856,5.22352,O(C=1C(N2CCN(CC2)CCNC(=O)CN3N=C(N4C=CN=C4)C=CC3=O)=CC=CC1)CC
CHEMBL455937,7.0,[C@@H]12N([C@H](CC1)C[C@@H]([C@@H]2C(OC3CCC3)=O)C4=CC=C(C=C4)OC)C
44565305,6.7122,FC1=C(CCCC2OC(CC2)CCNCCCCCN3N=C([C@@H]4[C@@H](CC=CC4)C3=O)C5=CC(OC)=C(OC)C=C5)C=C(OC)C=C1
CHEMBL233530,2.82,C1CC[C@@H]([C@@H](C1)C(OC)=O)C=2C=CC=CC2
44592242,8.30103,O(C(C1CCNCC1)COC)C2=CC=3C(C=C2)=CC=CC3
CHEMBL568372,8.05,C1=CC=C2C(=C1)C=C(C(N([C@@H]3CCNC3)C4CCC4)=O)C=C2
44449368,7.49485,O=C(N(CC=C)CC=C)[C@@]1([C@@H](C1)CN)C2=CC=3OCCOC3C=C2
71716527,,FC(F)(F)C1=CC(COC[C@@]2(CCCC(=O)NC2)C3=CC=CC=C3)=CC(=C1)C(F)(F)F
71718963,,FC(F)(F)C1=CC(COC[C@]2(CCCC(=O)NC2)C3=CC=CC=C3)=CC(=C1)C(F)(F)F
11336016,8.52288,ClC=1C(C(=O)N([C@H]2CCNC2)CC(C)C)=CC=C(Cl)C1
CHEMBL139245,8.42,C=1(OC(C=2C=CC(=CC2)Cl)CCNC)C=3C(=CC=CC3)C=CC1
25210603,9.40012,ClC=1C=C(C2([C@@H]3[C@H]2CNC3)COC4CCC4)C=CC1Cl
CHEMBL590472,9.4,C1NC[C@@H]2[C@H]1[C@]2(C3=CC(=C(C=C3)Cl)Cl)COC4CCC4
45273169,8.1549,ClC1=C(OC(C2CCNCC2)C3=CC=NC=C3)C=CC(Cl)=C1
46882860,8.22185,ClC1=CC(C(=O)N([C@H]2CCNC2)CC(C)C)=CC(Cl)=C1
11648391,7.823910000000001,O(CCCN1CCN(CC1)C(=O)C(C)C)C2=CC3=C(C(CN(C3)C)C4=CC=C(OC)C=C4)C=C2
CHEMBL1213676,7.27,C1(=C(N(C)C(=C1)C(C)(C)C)C)C(=O)NCCN2CCN(C=3C(=C(Cl)C=CC3)C)CC2
CHEMBL353333,9.44,[C@@H]1([C@@H](C2=CC=C(C=C2)I)CC3NC1CC3)C(=O)OC
44431734,8.38091,IC1=CC=C([C@H]2[C@@H]([C@@H]3N[C@@H](C2)CC3)C(OC)=O)C=C1
5141361,9.4437,IC1=CC=C(C2C(C3NC(C2)CC3)C(OC)=O)C=C1
CHEMBL454657,8.35,C=1(C=C(CNC)C(OC=2C=C(C(=CC2)Cl)Cl)=CC1OC)F
25025581,9.80134,ClC=1C=C([C@]23[C@H]([C@@H]2COCC)CNC3)C=CC1Cl
46882858,8.52288,ClC1=C(C(=O)N([C@H]2CCNC2)C3=CC=CC=C3)C=CC=C1Cl
CHEMBL2333637,8.68,C1CN(CCC1(C2=CC=C(C=C2)F)COCC=3N=C(C=C(C3)C(F)(F)F)C4CC4)C
CHEMBL344513,6.13,[C@@H]1(C2=C(C=CC=C2)[C@@H](C1)NC(C)(C)C)C=3C=C(Cl)C(=CC3)Cl
CHEMBL145940,5.77,[C@@H]1(C2=C(C=CC=C2)[C@H](C1)NC(C)(C)C)C=3C=C(Cl)C(=CC3)Cl
CHEMBL246332,7.96,C1=C(OCCCN2CCC(CC2)F)C=C3CN(C)CC(C3=C1)C=4C=CC(=CC4)Cl
CHEMBL40240,6.28,C=1(C(=CC(=CC1)Cl)Cl)C(C=2C=CC(=CC2)F)OCCN3CCN(CC3)C/C=C/C4=CC=CC=C4
CHEMBL1088314,6.58,C=1C=C(C2=CC(=C(N2C3=CC=C(C=C3)F)C)C(NCCCN4CCN(CC4)C5=C(C(=CC=C5)Cl)Cl)=O)C=CC1
CHEMBL476312,5.39,C=1C(C2=CC=CC=C2)=C(CN([C@@H]3CNCC3)S(C)(=O)=O)C=CC1
44578272,5.27165,S(=O)(=O)(N([C@@H]1CCNC1)CC=2C(C3=CC=CC=C3)=CC=CC2)C
CHEMBL1684052,5.15,C1(C=2C=CC(=CC2)OC(C)(C)C)(C(N)C)CCCCC1
CHEMBL233053,8.19,C1=C(OCCCN2CCOCC2)C=C3CN(C)CC(C=4C=CC(OC)=CC4)C3=C1
CHEMBL1224025,8.1,C1CC[C@@](CCC)(C(=O)C=2C=CC(=C(C2)Cl)Cl)N1
CHEMBL1224024,9.3,C1CCC(CCC)(C(=O)C=2C=CC(=C(C2)Cl)Cl)N1
CHEMBL342055,6.04,C(CC1=CC=CC=C1)(C2=CC=NC=C2)C3=CC=CC=C3
71458006,9.124939999999999,S1C=2C=C([C@H]3C[C@@H](N(CC3)C[C@H](O)COC=4C5=C(NC(=C5)C)C=CC4)C)C=CC2C=C1
CHEMBL198842,6.64,N(C(=O)CCCN1CCCC2=C1C=C3C(=C2)C=C4C(C3(C)C)=CC(C=C4)=[N+](C)C)CCN5C6C(C(CC5CC6)C7=CC(=C(Cl)C=C7)Cl)C(OC)=O
44405156,6.6439699999999995,ClC=1C=C([C@@H]2[C@@H](C3N(C(C2)CC3)CCNC(=O)CCC[N+]4=C5C(CCC4)=CC=6C(C(C7=C(C6)C=CC(N(C)C)=C7)(C)C)=C5)C(OC)=O)C=CC1Cl
CHEMBL2206533,6.95,C1=CC(=CC(=C1C)F)C2C3=C(CN(C2)C)C=C(C=C3)OC
CHEMBL487763,8.05,C=1C=C2C(=CC1)NC=C2C(CCNC)C3=CC=CC=C3
44578368,6.060980000000001,O=CN([C@H]1CCNC1)CC=2C(C3=CC=CC=C3)=CC=CC2
CHEMBL1082459,5.53,C1=CC=C2N(C=3C(=CC=CC3)Cl)S(=O)(=O)N(CC[C@H](CNC)O)C2=C1
CHEMBL1086035,4.87,C1=CC=C2N(C=3C(=CC=CC3)Cl)S(=O)(=O)N(CC[C@@H](CNC)O)C2=C1
44449434,6.90309,O=C(N(CC)CC#C)[C@@]1([C@@H](C1)CN)C2=CC=3OCCOC3C=C2
CHEMBL1077983,4.82,C(C(CC)NO)C=1C=CC(=CC1)SCC
CHEMBL579254,7.64,C12N(C(CC1)C[C@@H]([C@@H]2C(OC)=O)C=3C=CC(=CC3)SC(C)C)C
CHEMBL1173532,9.2,C=1(C(=CC([C@]23CCNC[C@]2(C3)COC)=CC1)Cl)Cl
46229671,6.28483,FCCOC1=CC(OC=2C(N)=CC(=CC2)C)=C(CN(C)C)C=C1
CHEMBL560050,7.96,C=1C=NC(C(OC2=C(C(=CC=C2)Cl)Cl)C3CCNCC3)=C(C1)C
CHEMBL568350,8.46,O=S(N(CC=1C=CC2=CC=CC=C2C1)C3CCNCC3)(C)=O
CHEMBL270625,8.23,C1=CC(OC2=CC=C(C=C2)SC)=C(C=C1C(N3CCN(C(C)C)CC3)=O)CNC
CHEMBL3216083,7.31,N1(CCCNC(C=2N=C(N(C2C)C3=CC=C4C(=C3)OCCO4)CCC)=O)CCN(CC1)C=5C=CC=C(Cl)C5Cl
44398372,9.24413,S(C=1C(CN(C)C)=CC=CC1)C=2C(N)=CC(=CC2)CO
CHEMBL458639,7.37,C1=CC=C(C=C1)C2CCC(O2)CN
CHEMBL1830884,5.53,N1(S(N(C=2C1=CC=CC2)CCC3CNCCC3)(=O)=O)C=4C=CC=CC4
24947379,7.22185,O(CCCN1CCCCC1)C2=CC=C(C(OC3=CC=C(OC)C=C3)CCN(C)C)C=C2
CHEMBL35411,6.43,N1(CC2=C3C(C=CC=C3)=CC=C2)CCC(CC1)CCOC(C=4C=CC(=CC4)F)C5=CC=C(C=C5)F
CHEMBL1224093,8.6,C1CCC(CC(C)C)(C(C2=CC=C3C(=C2)C=NN3)=O)N1
52947343,6.67162,ClC1=C(OCCCCN2CCN(CC2)C=3C4=C(C=CC3)C=CC=C4F)C=CC=5C1=C(O)NC5
CHEMBL2012108,6.85,C12CCC(C[C@H](C=3C=C(C=CC3)C4=CC=CN4C)[C@@H]1C(=O)OC)O2
CHEMBL218894,6.02,C(C1=CC=C(C=C1)OC)(CC(C)C)C2NCCCC2
11299968,5.61439,O=C(C(N1CCCC1)CCC)C=2C=CC(OC)=CC2
CHEMBL290901,6.74,N1(CCN(CC1)CCOC(C2=CC=C(C=C2)F)C=3C=CC(=CC3)F)C/C=C/C=4C(=CC=C(C4)OC)OC
CHEMBL1818544,7.2,N1(N=NN=C1C(C)C)C[C@@]23CNCC[C@]2(C4=CC(=C(C=C4)Cl)Cl)C3
CHEMBL288914,5.74,N1(CCN(CC1)CCCC2=CC=C(C=C2)F)CCOC(C=3C=CC=CC3)C=4C=CC=CC4
CHEMBL1170213,7.8,N1CCN(C2=CC3=C(NN=C3)C=C2)C(C1)COCC
CHEMBL2430700,5.58,C1(C(CNC1=O)C2=CC=C(C=C2)Cl)C3=CC=4C(C=C3)=CC=CC4
CHEMBL566172,7.39,C1(=CC=CC=2N=C(OC21)O)CN3CCN(CC3)CC4CCC=5NC6=C(C5C4)C=C(C=C6)F
71456239,6.97469,O1NC2=C([C@@H]1CN3CCN(CC3)C/C=C/C4=CC=CC=C4)C=CC5=C2C=CC=C5
CHEMBL169471,8.91,C1(C(C2=CC(Cl)=C(C=C2)Cl)CC3NC1CC3)C(=O)OC
11385494,5.7304900000000005,FC1=C2OCC(N(C3CCC3)CCCC=4C=5C(NC4)=CC=C(F)C5)CC2=C(C=C1)C(OC)=O
90664814,5.89415,ClC1=C(N2CCN(CC2)CC(O)CNC(=O)C=3N=C(N(C3)C4=CC=C(Cl)C=C4)CCC)C=CC=C1Cl
46882913,7.602060000000001,FC=1C(=C(C(=O)N([C@H]2CCNC2)CC(C)C)C=CC1)C(F)(F)F
25138742,6.42136,FC1=C2OC[C@H](N(CCCC=3C=4C(NC3)=CC=C(F)C4)CCC)CC2=C(OC)C=C1
25138902,6.34486,FC1=C2OC[C@@H](N(CCCC=3C=4C(NC3)=CC=C(F)C4)CCC)CC2=C(OC)C=C1
11373342,6.35458,FC1=C2OCC(N(CCCC=3C=4C(NC3)=CC=C(F)C4)CCC)CC2=C(OC)C=C1
54577447,9.19382,O[C@@H](CN1CCN(CC1)C=2C(=C(C=CC2)C)C)CNC(=O)C=3N=C(N(C3C)C4=CC=CC=C4)C
54577448,8.294139999999999,O[C@H](CN1CCN(CC1)C=2C(=C(C=CC2)C)C)CNC(=O)C=3N=C(N(C3C)C4=CC=CC=C4)C
54579229,8.30103,OC(CN1CCN(CC1)C=2C(=C(C=CC2)C)C)CNC(=O)C=3N=C(N(C3C)C4=CC=CC=C4)C
16748383,5.785159999999999,S1C(=NC=C1C2=CC=C(N(=O)=O)C=C2)[C@@H]3[C@@H]4N([C@H](C[C@@H]3C5=CC=C(C=C5)C)CC4)C
CHEMBL229436,5.79,[C@@H]12CC[C@@H](CC(C3=CC=C(C)C=C3)C1C4=NC=C(S4)C5=CC=C(C=C5)N(=O)=O)N2C
CHEMBL552341,8.2,C=1(C=CC=2NC=CC2C1)N(CC3=CC=CC(=C3)S(N)(=O)=O)C4CCNCC4
CHEMBL1643666,6.12,C12SC(C[C@@H]([C@@H]1C3=CC(=NO3)C)C=4C=CC(=C(C4)Cl)Cl)CC2
CHEMBL255957,7.66,C=1C=C(C(OC=2C(=CC(=CC2)OC)Cl)=CC1)CNC
CHEMBL576758,6.08,C=1C=C(C=C([C@H](N2C3=C(C(=C2)CC)C=CC=C3)[C@H](O)CNC)C1)F
CHEMBL125017,5.0,C12C([C@@H](OC(C=3C=CC=CC3)C=4C=CC=CC4)CC(N1C)CC2)C(=O)OC
CHEMBL2332390,5.26,N1(C2=C(CCC3=C1C=CC=C3)C=CC=C2)CCCN(C)CCOCCOCCOCCN(CCCN4C5=C(CCC6=C4C=CC=C6)C=CC=C5)C
44441058,7.910089999999999,O(C1=CC=2[C@@H]3N(C[C@H](C2C=C1)C4=CC=C(N5N=CC=C5)C=C4)CCC3)CCCN6CCOCC6
